 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min
80,97658488,7,5,312,11595,306,0,44.57142857,115.3008487,7240,0,2319.0,3003.171157,121.9248858,0.122877184,8878044.364,29400000.0,97600000,4,97700000,16300000.0,39900000.0,97600000,4,9266,2316.5,3912.481267,8174,191,0,0,0,0,220,168,0.071678357,0.051198827,0,7240,915.9230769,2084.720783,4346060.744,0,0,0,0,1,0,0,0,0,992.25,44.57142857,2319.0,220,0,0,0,0,0,0,7,312,5,11595,251,235,2,20,1958.0,0.0,1958,1958,97600000.0,0.0,97600000,97600000
2251,71,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,112676.0563,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,14084.50704,14084.50704,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
21,3,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,0,0,14.0,7.0,0.0,64,0,0,0,0,0,0,2,14,0,0,229,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
80,1056074,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,11009.64516,6.628323394,176012.3333,429525.1275,1052774,19,3012,1506.0,2102.935567,2993,19,1055920,351973.3333,606912.7561,1052774,190,0,0,0,0,72,92,2.840710026,3.787613368,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
80,100717548,4,5,366,11595,360,0,91.5,179.022345,5792,0,2319.0,3170.403917,118.7578554,0.089358808,12600000.0,35500000.0,101000000,8,101000000,33500000.0,58000000.0,101000000,8,198120,49530.0,89335.88798,183131,47,0,0,0,0,124,168,0.039715026,0.049643782,0,5792,1196.7,2424.49106,5878156.9,1,0,0,0,0,0,0,0,1,1329.666667,91.5,2319.0,124,0,0,0,0,0,0,4,366,5,11595,0,235,1,20,0.0,0.0,0,0,101000000.0,0.0,101000000,101000000
80,82512000,8,4,56,11601,20,0,7.0,5.656854249,7215,0,2900.25,3540.00286,141.2764204,0.145433392,7501090.909,21700000.0,72400000,1,82300000,11800000.0,27000000.0,72400000,1,187315,62438.33333,95036.08438,171825,144,0,0,0,0,172,92,0.096955594,0.048477797,0,7215,897.1538462,2250.514898,5064817.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,8002.0,0.0,8002,8002,41200000.0,44200000.0,72400000,9875738
80,8674737,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.766654482,0.46110908,2891579.0,5008359.144,8674734,1,8674737,2891579.0,5008359.144,8674734,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.46110908,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,3.0,0.0,3,3,8674734.0,0.0,8674734,8674734
3006,43,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,139534.8837,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,23255.81395,23255.81395,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
80,326179,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,35664.46644,27.59221164,40772.375,114733.7572,324723,3,1056,528.0,609.5260454,959,97,326126,65225.2,145064.4392,324723,3,0,0,0,0,72,132,9.197403879,18.39480776,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
80,85573018,6,5,351,11595,351,0,58.5,143.29515,5792,0,2319.0,3170.403917,139.6000781,0.128545192,8557301.8,27000000.0,85400000,3,85400000,17100000.0,38200000.0,85400000,3,147425,36856.25,64543.49676,133172,85,0,0,0,0,200,168,0.070115559,0.058429633,0,5792,995.5,2242.677114,5029600.636,0,0,0,0,1,0,0,0,0,1086.0,58.5,2319.0,200,0,0,0,0,0,0,6,351,5,11595,251,235,1,32,981.0,0.0,981,981,85400000.0,0.0,85400000,85400000
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
2010,73,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,109589.0411,27397.26027,73.0,0.0,73,73,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,13698.63014,13698.63014,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
80,2145946,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,13.97984851,2.329974752,536486.5,1070312.395,2141954,3,2145946,536486.5,1070312.395,2141954,3,0,0.0,0.0,0,0,0,0,0,0,100,0,2.329974752,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0
80,98716865,5,8,388,11595,376,0,77.6,166.8376456,5792,0,1449.375,1895.881019,121.3875663,0.131689757,8226405.417,28500000.0,98700000,1,98700000,24700000.0,49300000.0,98700000,3,98700000,14100000.0,37300000.0,98700000,46,0,0,0,0,144,264,0.050649907,0.081039851,0,5792,856.3571429,1565.018437,2449282.709,1,0,0,0,0,0,0,0,1,922.2307692,77.6,1449.375,144,0,0,0,0,0,0,5,388,8,11595,0,235,2,20,12008.0,0.0,12008,12008,98700000.0,0.0,98700000,98700000
1213,53,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,150943.3962,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,18867.92453,18867.92453,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
4321,50,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,160000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20000.0,20000.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
80,1293654,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,8992.35808,6.184033752,184807.7143,488430.1305,1292463,3,977,488.5,440.5275247,800,177,1293576,323394.0,646046.1329,1292463,3,0,0,0,0,72,112,2.319012657,3.865021095,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
80,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
3389,54,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,148148.1481,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,18518.51852,18518.51852,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
990,34,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,176470.5882,58823.52941,34.0,0.0,34,34,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,29411.76471,29411.76471,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
80,99999706,2,2,16,0,8,8,8.0,0.0,0,0,0.0,0.0,0.16000047,0.040000118,33300000.0,57700000.0,100000000,73,100000000,100000000.0,0.0,100000000,100000000,100000000,100000000.0,0.0,100000000,100000000,1,0,0,0,64,64,0.020000059,0.020000059,0,8,4.8,4.38178046,19.2,0,1,0,0,1,0,0,0,1,6.0,8.0,0.0,64,0,0,0,0,0,0,2,16,2,0,229,235,1,32,73.0,0.0,73,73,100000000.0,0.0,100000000,100000000
80,593846,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,19589.25378,15.15544434,74230.75,209608.832,592986,3,710,355.0,333.7544007,591,119,593749,118749.8,265106.2354,592986,3,0,0,0,0,72,132,5.05181478,10.10362956,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
2605,50,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,120000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,20000.0,20000.0,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
80,99002889,8,5,56,11607,20,0,7.0,5.656854249,5840,0,2321.4,3173.373883,117.8046431,0.131309299,8250240.75,28300000.0,98000000,3,98000000,14000000.0,37000000.0,98000000,3,970230,242557.5,484325.234,969045,3,0,0,0,0,172,112,0.080805723,0.050503577,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,79021.0,0.0,79021,79021,98000000.0,0.0,98000000,98000000
2500,9,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,666666.6667,222222.2222,9.0,0.0,9,9,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,111111.1111,111111.1111,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
80,97857203,4,7,323,11595,317,0,80.75,157.5253948,5792,0,1656.428571,2118.227235,121.7897062,0.11240869,9785720.3,30900000.0,97800000,2,97800000,32600000.0,56400000.0,97800000,2,84533,14088.83333,29598.6437,73955,45,0,0,0,0,124,232,0.040875887,0.071532803,0,5792,993.6666667,1767.887508,3125426.242,1,0,0,0,0,0,0,0,1,1084.0,80.75,1656.428571,124,0,0,0,0,0,0,4,323,7,11595,0,235,1,20,0.0,0.0,0,0,97800000.0,0.0,97800000,97800000
80,83568,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,139204.0015,83.76412024,13928.0,33760.29681,82840,6,578,289.0,339.411255,529,49,83521,27840.33333,47632.28307,82840,6,0,0,0,0,72,92,35.89890867,47.86521156,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
10778,49,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,122448.9796,40816.32653,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,20408.16327,20408.16327,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
3390,42,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,190476.1905,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23809.52381,23809.52381,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
80,40696,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,285703.7547,221.151956,5087.0,13860.66866,39387,47,40092,20046.0,27445.6426,39453,639,40630,8126.0,17884.80632,40119,47,0,0,0,0,72,132,73.71731866,147.4346373,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
2021,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
1863,36,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,222222.2222,55555.55556,36.0,0.0,36,36,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,27777.77778,27777.77778,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
80,84651204,8,6,369,11595,369,0,46.125,130.4612011,5792,0,1932.5,2537.820147,141.3328982,0.165384535,6511631.077,23400000.0,84500000,1,84500000,12100000.0,31900000.0,84500000,1,130804,26160.8,56502.04496,127204,48,0,0,0,0,264,200,0.094505448,0.070879086,0,5792,797.6,1796.895489,3228833.4,0,0,0,0,1,0,0,0,0,854.5714286,46.125,1932.5,264,0,0,0,0,0,0,8,369,6,11595,274,235,1,32,1023.0,0.0,1023,1023,84500000.0,0.0,84500000,84500000
80,83391148,5,7,376,11595,364,0,75.2,161.471979,4344,0,1656.428571,1760.597234,143.5524068,0.143900166,7581013.455,25100000.0,83200000,4,83300000,20800000.0,41600000.0,83200000,4,83400000,13900000.0,34000000.0,83200000,47,0,0,0,0,144,232,0.059958402,0.083941763,0,4344,921.3076923,1497.292188,2241883.897,1,0,0,0,0,0,0,0,1,998.0833333,75.2,1656.428571,144,0,0,0,0,0,0,5,376,7,11595,0,235,2,20,11005.0,0.0,11005,11005,83200000.0,0.0,83200000,83200000
44442,42,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,190476.1905,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23809.52381,23809.52381,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
80,85183062,6,7,325,11595,307,0,54.16666667,123.8974038,5792,0,1656.428571,2120.732252,139.9339225,0.152612499,7098588.5,24500000.0,85000000,1,85100000,17000000.0,38000000.0,85000000,1,85200000,14200000.0,34700000.0,85000000,45,0,0,0,0,164,232,0.070436538,0.082175961,0,5792,851.8571429,1667.020966,2778958.901,1,0,0,0,0,0,0,0,1,917.3846154,54.16666667,1656.428571,164,0,0,0,0,0,0,6,325,7,11595,0,235,3,20,11009.0,0.0,11009,11009,85000000.0,0.0,85000000,85000000
80,2,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0,0,0,64,0,1000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
51493,15,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,533333.3333,133333.3333,15.0,0.0,15,15,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,66666.66667,66666.66667,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
687,62,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,96774.19355,32258.06452,62.0,0.0,62,62,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,16129.03226,16129.03226,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
80,99687834,5,6,319,11595,307,0,63.8,135.9860287,8688,0,1932.5,3506.021777,119.5130792,0.110344458,9968783.4,31500000.0,99500000,30,99600000,24900000.0,49800000.0,99500000,191,99700000,19900000.0,44500000.0,99500000,191,0,0,0,0,144,200,0.050156572,0.060187886,0,8688,993.3333333,2560.577077,6556554.97,1,0,0,0,0,0,0,0,1,1083.636364,63.8,1932.5,144,0,0,0,0,0,0,5,319,6,11595,0,235,2,20,19004.0,0.0,19004,19004,99500000.0,0.0,99500000,99500000
8222,44,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,136363.6364,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,22727.27273,22727.27273,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
8888,54,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,148148.1481,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,18518.51852,18518.51852,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
80,1107,5,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4516.711834,276.75,91.37970234,412,217,1107,276.75,91.37970234,412,217,0,0.0,0.0,0,0,0,0,0,0,160,0,4516.711834,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,160,0,0,0,0,0,0,5,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
80,5996826,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.00211712,0.66701952,1998942.0,3461395.322,5995817,1,5996826,1998942.0,3461395.322,5995817,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.66701952,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1009.0,0.0,1009,1009,5995817.0,0.0,5995817,5995817
8888,92,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,65217.3913,21739.13043,92.0,0.0,92,92,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,10869.56522,10869.56522,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
80,85378284,9,7,891,11595,297,0,99.0,148.5,5792,0,1656.428571,2118.227235,146.2432766,0.187401283,5691885.6,21900000.0,84900000,1,85300000,10700000.0,30000000.0,84900000,1,514534,85755.66667,173174.2971,433010,16,0,0,0,0,296,232,0.105413222,0.081988062,0,5792,734.4705882,1525.238429,2326352.265,0,0,0,0,1,0,0,0,0,780.375,99.0,1656.428571,296,0,0,0,0,0,0,9,891,7,11595,274,235,3,32,3.0,0.0,3,3,84900000.0,0.0,84900000,84900000
42510,44,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0
62078,45,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,133333.3333,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,22222.22222,22222.22222,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
80,979,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2042.900919,979.0,0.0,979,979,979,979.0,0.0,979,979,0,0.0,0.0,0,0,0,0,0,0,64,0,2042.900919,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
4443,54,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,111111.1111,37037.03704,54.0,0.0,54,54,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,18518.51852,18518.51852,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0
80,70860520,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,164.5062723,0.169346767,6441865.455,19700000.0,65700000,1,70800000,10100000.0,24600000.0,65700000,1,32442,10814.0,10065.56889,20195,181,0,0,0,0,172,92,0.112897845,0.056448922,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,1011.0,0.0,1011,1011,35400000.0,42800000.0,65700000,5160882
80,84774184,6,6,354,11595,354,0,59.0,144.5198948,4344,0,1932.5,1754.831473,140.9509291,0.141552527,7706744.0,25500000.0,84600000,1,84600000,16900000.0,37800000.0,84600000,1,145531,29106.2,58935.85248,134192,48,0,0,0,0,200,200,0.070776264,0.070776264,0,4344,919.1538462,1498.522931,2245570.974,0,0,0,0,1,0,0,0,1,995.75,59.0,1932.5,200,0,0,0,0,0,0,6,354,6,11595,251,235,1,32,50.0,0.0,50,50,84600000.0,0.0,84600000,84600000
80,99540492,6,8,331,11595,313,0,55.16666667,126.3462175,4344,0,1449.375,1729.380148,119.810539,0.140646281,7656960.923,27600000.0,99400000,2,99400000,19900000.0,44400000.0,99400000,4,99500000,14200000.0,37600000.0,99400000,2,0,0,0,0,164,264,0.060276978,0.080369303,0,4344,795.4666667,1422.959635,2024814.124,1,0,0,0,0,0,0,0,1,852.2857143,55.16666667,1449.375,164,0,0,0,0,0,0,6,331,8,11595,0,235,3,20,15981.0,0.0,15981,15981,99400000.0,0.0,99400000,99400000
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
80,99412619,6,7,365,11595,347,0,60.83333333,140.2232743,4344,0,1656.428571,1760.597234,120.3066585,0.130768107,8284384.917,28700000.0,99300000,1,99400000,19900000.0,44400000.0,99300000,1,99400000,16600000.0,40600000.0,99400000,19,0,0,0,0,164,232,0.060354511,0.070413596,0,4344,854.7142857,1459.650824,2130580.527,1,0,0,0,0,0,0,0,1,920.4615385,60.83333333,1656.428571,164,0,0,0,0,0,0,6,365,7,11595,0,235,3,20,11013.0,0.0,11013,11013,99300000.0,0.0,99300000,99300000
80,318530,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,36520.89285,25.11537375,45504.28571,119904.6752,317422,3,826,413.0,514.7737367,777,49,318452,79613.0,158539.7374,317422,3,0,0,0,0,72,112,9.418265156,15.69710859,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0
